#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_pct_at	7_pct_gc	8_num_A	9_num_C	10_num_G	11_num_T	12_num_N	13_num_oth	14_seq_len
gi|556503834|ref|NC_000913.3|	376772	377311	yaiL	+	0.517625	0.482375	167	113	147	112	0	0	539
gi|556503834|ref|NC_000913.3|	377535	378368	frmB	-	0.513806	0.486194	216	213	192	212	0	0	833
gi|556503834|ref|NC_000913.3|	378462	379571	frmA	-	0.462579	0.537421	259	316	280	254	0	0	1109
gi|556503834|ref|NC_000913.3|	380069	380842	yaiO	-	0.498060	0.501940	195	193	195	190	0	0	773
gi|556503834|ref|NC_000913.3|	381674	382579	insD1	+	0.449724	0.550276	214	216	282	193	0	0	905
gi|556503834|ref|NC_000913.3|	385232	386194	tauA	+	0.436590	0.563410	238	258	284	182	0	0	962
gi|556503834|ref|NC_000913.3|	386207	386974	tauB	+	0.439374	0.560626	168	193	237	169	0	0	767
gi|556503834|ref|NC_000913.3|	386971	387798	tauC	+	0.426844	0.573156	138	206	268	215	0	0	827
gi|556503834|ref|NC_000913.3|	387795	388646	tauD	+	0.454759	0.545241	197	222	242	190	0	0	851
gi|556503834|ref|NC_000913.3|	388753	389727	hemB	-	0.459959	0.540041	224	282	244	224	0	0	974
gi|556503834|ref|NC_000913.3|	395130	396287	ampH	-	0.445981	0.554019	274	334	307	242	0	0	1157
gi|556503834|ref|NC_000913.3|	396639	397859	sbmA	+	0.486066	0.513934	239	299	328	354	0	0	1220
gi|556503834|ref|NC_000913.3|	397872	398966	yaiW	+	0.465265	0.534735	272	264	321	237	0	0	1094
gi|556503834|ref|NC_000913.3|	399829	400923	ddlA	-	0.489031	0.510969	257	298	261	278	0	0	1094
gi|556503834|ref|NC_000913.3|	401747	403162	phoA	+	0.466431	0.533569	375	369	386	285	0	0	1415
gi|556503834|ref|NC_000913.3|	403703	404818	yaiC	+	0.462780	0.537220	243	271	328	273	0	0	1115
gi|556503834|ref|NC_000913.3|	404835	405644	proC	-	0.453646	0.546354	171	228	214	196	0	0	809
gi|556503834|ref|NC_000913.3|	405764	406222	yaiI	+	0.434498	0.565502	98	115	144	101	0	0	458
gi|556503834|ref|NC_000913.3|	406405	406929	aroL	+	0.477099	0.522901	134	127	147	116	0	0	524
gi|556503834|ref|NC_000913.3|	407428	408105	aroM	+	0.534712	0.465288	175	140	175	187	0	0	677
gi|556503834|ref|NC_000913.3|	409108	410019	rdgC	-	0.484083	0.515917	196	262	208	245	0	0	911
gi|556503834|ref|NC_000913.3|	410144	411052	mak	+	0.443833	0.556167	206	199	306	197	0	0	908
gi|556503834|ref|NC_000913.3|	411297	412481	araJ	-	0.493243	0.506757	354	332	268	230	0	0	1184
gi|556503834|ref|NC_000913.3|	412607	415753	sbcC	-	0.461856	0.538144	568	849	844	885	0	0	3146
gi|556503834|ref|NC_000913.3|	415750	416952	sbcD	-	0.466722	0.533278	268	309	332	293	0	0	1202
gi|556503834|ref|NC_000913.3|	417142	417831	phoB	+	0.454282	0.545718	163	168	208	150	0	0	689
gi|556503834|ref|NC_000913.3|	417889	419184	phoR	+	0.470270	0.529730	308	311	375	301	0	0	1295
gi|556503834|ref|NC_000913.3|	419591	420910	brnQ	+	0.443518	0.556482	207	357	377	378	0	0	1319
gi|556503834|ref|NC_000913.3|	420986	422359	proY	+	0.470503	0.529497	264	328	399	382	0	0	1373
gi|556503834|ref|NC_000913.3|	422518	424332	malZ	+	0.453694	0.546306	407	449	542	416	0	0	1814
gi|556503834|ref|NC_000913.3|	424337	424918	acpH	-	0.468158	0.531842	154	153	156	118	0	0	581
gi|556503834|ref|NC_000913.3|	425011	426081	queA	+	0.457944	0.542056	245	285	295	245	0	0	1070
gi|556503834|ref|NC_000913.3|	426137	427264	tgt	+	0.486247	0.513753	267	274	305	281	0	0	1127
gi|556503834|ref|NC_000913.3|	427647	429494	secD	+	0.468327	0.531673	439	468	514	426	0	0	1847
gi|556503834|ref|NC_000913.3|	429505	430476	secF	+	0.484037	0.515963	208	225	276	262	0	0	971
gi|556503834|ref|NC_000913.3|	431129	432013	tsx	-	0.494344	0.505656	216	222	225	221	0	0	884
gi|556503834|ref|NC_000913.3|	432312	432851	yajI	-	0.523191	0.476809	127	128	129	155	0	0	539
gi|556503834|ref|NC_000913.3|	433002	433451	rdR	+	0.485523	0.514477	110	100	131	108	0	0	449
gi|556503834|ref|NC_000913.3|	433455	434558	ribD	+	0.446963	0.553037	256	289	321	237	0	0	1103
gi|556503834|ref|NC_000913.3|	434647	435117	ribE	+	0.476596	0.523404	116	113	133	108	0	0	470
gi|556503834|ref|NC_000913.3|	435137	435556	usB	+	0.463007	0.536993	107	111	114	87	0	0	419
gi|556503834|ref|NC_000913.3|	435634	436611	thiL	+	0.455476	0.544524	195	254	278	250	0	0	977
gi|556503834|ref|NC_000913.3|	436589	437107	pgpA	+	0.467181	0.532819	94	117	159	148	0	0	518
gi|556503834|ref|NC_000913.3|	437161	438135	yajO	-	0.469199	0.530801	207	278	239	250	0	0	974
gi|556503834|ref|NC_000913.3|	438315	440177	dxs	-	0.457035	0.542965	409	517	494	442	0	0	1862
gi|556503834|ref|NC_000913.3|	440202	441101	ispA	-	0.457175	0.542825	204	247	241	207	0	0	899
gi|556503834|ref|NC_000913.3|	441549	442997	thiI	+	0.477901	0.522099	348	358	398	344	0	0	1448
gi|556503834|ref|NC_000913.3|	443051	443641	yajL	-	0.435593	0.564407	133	180	153	124	0	0	590
gi|556503834|ref|NC_000913.3|	443604	444515	panE	-	0.481888	0.518112	209	239	233	230	0	0	911
gi|556503834|ref|NC_000913.3|	444683	445174	yajQ	+	0.498982	0.501018	133	109	137	112	0	0	491
gi|556503834|ref|NC_000913.3|	445302	446666	yajR	-	0.473607	0.526393	362	396	322	284	0	0	1364
gi|556503834|ref|NC_000913.3|	446815	447705	cyoE	-	0.461798	0.538202	253	265	214	158	0	0	890
gi|556503834|ref|NC_000913.3|	448046	448660	cyoC	-	0.464169	0.535831	170	167	162	115	0	0	614
gi|556503834|ref|NC_000913.3|	448650	450641	cyoB	-	0.470116	0.529884	548	538	517	388	0	0	1991
gi|556503834|ref|NC_000913.3|	450663	451610	cyoA	-	0.489968	0.510032	222	237	246	242	0	0	947
gi|556503834|ref|NC_000913.3|	452070	453545	ampG	-	0.463051	0.536949	427	411	381	256	0	0	1475
gi|556503834|ref|NC_000913.3|	455133	456431	ti	+	0.487673	0.512327	374	298	367	259	0	0	1298
gi|556503834|ref|NC_000913.3|	456677	457300	clpP	+	0.487961	0.512039	149	156	163	155	0	0	623
gi|556503834|ref|NC_000913.3|	457426	458700	clpX	+	0.484301	0.515699	332	300	357	285	0	0	1274
gi|556503834|ref|NC_000913.3|	458888	461242	lo	+	0.476636	0.523364	610	554	678	512	0	0	2354
gi|556503834|ref|NC_000913.3|	461915	463786	ppiD	+	0.476216	0.523784	530	456	524	361	0	0	1871
gi|556503834|ref|NC_000913.3|	464852	465547	queC	-	0.482014	0.517986	165	204	156	170	0	0	695
gi|556503834|ref|NC_000913.3|	465612	467312	ybaE	-	0.470000	0.530000	384	425	476	415	0	0	1700
gi|556503834|ref|NC_000913.3|	467412	468230	cof	+	0.485330	0.514670	177	201	220	220	0	0	818
gi|556503834|ref|NC_000913.3|	468383	468841	ybaO	+	0.480349	0.519651	112	117	121	108	0	0	458
gi|556503834|ref|NC_000913.3|	468871	470643	mdlA	+	0.459932	0.540068	366	432	525	449	0	0	1772
gi|556503834|ref|NC_000913.3|	470636	472417	mdlB	+	0.436833	0.563167	357	451	552	421	0	0	1781
gi|556503834|ref|NC_000913.3|	472966	474252	amtB	+	0.437792	0.562208	220	290	433	343	0	0	1286
gi|556503834|ref|NC_000913.3|	475379	475951	ybaY	+	0.459790	0.540210	136	161	148	127	0	0	572
gi|556503834|ref|NC_000913.3|	477067	478617	ylaB	-	0.519355	0.480645	401	384	361	404	0	0	1550
gi|556503834|ref|NC_000913.3|	478781	479251	ylaC	-	0.527660	0.472340	140	103	119	108	0	0	470
gi|556503834|ref|NC_000913.3|	481254	484403	acrB	-	0.460146	0.539854	771	907	793	678	0	0	3149
gi|556503834|ref|NC_000913.3|	484426	485619	acrA	-	0.461023	0.538977	237	329	314	313	0	0	1193
gi|556503834|ref|NC_000913.3|	485761	486408	acrR	+	0.545595	0.454405	186	144	150	167	0	0	647
gi|556503834|ref|NC_000913.3|	486536	489898	mscK	+	0.480964	0.519036	829	834	911	788	0	0	3362
gi|556503834|ref|NC_000913.3|	490285	490812	priC	-	0.411765	0.588235	101	161	149	116	0	0	527
gi|556503834|ref|NC_000913.3|	491412	491963	apt	+	0.455535	0.544465	130	153	147	121	0	0	551
gi|556503834|ref|NC_000913.3|	492092	494023	dnaX	+	0.423097	0.576903	447	538	576	370	0	0	1931
gi|556503834|ref|NC_000913.3|	494405	495010	recR	+	0.421488	0.578512	124	165	185	131	0	0	605
gi|556503834|ref|NC_000913.3|	495120	496994	htpG	+	0.471185	0.528815	492	483	508	391	0	0	1874
gi|556503834|ref|NC_000913.3|	497175	497819	adk	+	0.481366	0.518634	170	155	179	140	0	0	644
gi|556503834|ref|NC_000913.3|	498055	499017	hemH	+	0.460499	0.539501	217	246	273	226	0	0	962
gi|556503834|ref|NC_000913.3|	499014	499973	aes	-	0.479666	0.520334	251	258	241	209	0	0	959
gi|556503834|ref|NC_000913.3|	500125	501429	sk	+	0.480828	0.519172	333	324	353	294	0	0	1304
gi|556503834|ref|NC_000913.3|	501562	503238	ybaL	-	0.445107	0.554893	429	524	406	317	0	0	1676
gi|556503834|ref|NC_000913.3|	503476	504696	fsr	-	0.475410	0.524590	350	329	311	230	0	0	1220
gi|556503834|ref|NC_000913.3|	504914	506566	ushA	+	0.490920	0.509080	451	365	476	360	0	0	1652
gi|556503834|ref|NC_000913.3|	506603	507082	ybaK	-	0.490605	0.509395	102	128	116	133	0	0	479
gi|556503834|ref|NC_000913.3|	507286	508080	ybaP	-	0.458438	0.541562	172	211	219	192	0	0	794
gi|556503834|ref|NC_000913.3|	508875	511379	copA	-	0.416933	0.583067	506	813	647	538	0	0	2504
gi|556503834|ref|NC_000913.3|	511641	512573	lsA	+	0.467811	0.532189	219	238	258	217	0	0	932
gi|556503834|ref|NC_000913.3|	512576	513868	ybaT	+	0.466718	0.533282	230	310	379	373	0	0	1292
gi|556503834|ref|NC_000913.3|	513993	514400	cueR	+	0.412776	0.587224	101	116	123	67	0	0	407
gi|556503834|ref|NC_000913.3|	514401	514859	ybbJ	-	0.425764	0.574236	114	158	105	81	0	0	458
gi|556503834|ref|NC_000913.3|	514856	515773	qmcA	-	0.471101	0.528899	198	248	237	234	0	0	917
gi|556503834|ref|NC_000913.3|	515919	516596	fetA	+	0.545052	0.454948	195	152	156	174	0	0	677
gi|556503834|ref|NC_000913.3|	518340	519149	ybbO	-	0.456119	0.543881	179	236	204	190	0	0	809
gi|556503834|ref|NC_000913.3|	519139	519765	tesA	-	0.471246	0.528754	154	162	169	141	0	0	626
gi|556503834|ref|NC_000913.3|	519733	520419	ybbA	+	0.432945	0.567055	151	176	213	146	0	0	686
gi|556503834|ref|NC_000913.3|	520416	522830	ybbP	+	0.423778	0.576222	464	607	784	559	0	0	2414
gi|556503834|ref|NC_000913.3|	523261	527541	rhsD	+	0.398598	0.601402	975	1156	1418	731	0	0	4280
gi|556503834|ref|NC_000913.3|	530132	531226	mnmH	-	0.443327	0.556673	229	336	273	256	0	0	1094
gi|556503834|ref|NC_000913.3|	531295	532221	allS	-	0.475162	0.524838	217	250	236	223	0	0	926
gi|556503834|ref|NC_000913.3|	532451	532933	allA	+	0.487552	0.512448	113	118	129	122	0	0	482
gi|556503834|ref|NC_000913.3|	533011	533826	allR	+	0.473620	0.526380	184	187	242	202	0	0	815
gi|556503834|ref|NC_000913.3|	533916	535697	cl	+	0.470522	0.529478	406	432	511	432	0	0	1781
gi|556503834|ref|NC_000913.3|	536586	537464	lxR	+	0.492027	0.507973	209	203	243	223	0	0	878
gi|556503834|ref|NC_000913.3|	537633	539087	ybbW	+	0.529574	0.470426	320	317	367	450	0	0	1454
gi|556503834|ref|NC_000913.3|	540565	541866	ybbY	+	0.487317	0.512683	218	327	340	416	0	0	1301
gi|556503834|ref|NC_000913.3|	543261	544046	allE	-	0.537580	0.462420	220	190	173	202	0	0	785
gi|556503834|ref|NC_000913.3|	544057	545292	allC	-	0.485830	0.514170	283	347	288	317	0	0	1235
gi|556503834|ref|NC_000913.3|	545314	546363	allD	-	0.475691	0.524309	241	275	275	258	0	0	1049
gi|556503834|ref|NC_000913.3|	546680	548347	fdrA	+	0.443911	0.556089	376	438	489	364	0	0	1667
gi|556503834|ref|NC_000913.3|	549627	550442	ylbF	+	0.430675	0.569325	151	216	248	200	0	0	815
gi|556503834|ref|NC_000913.3|	550439	551332	ybcF	+	0.430011	0.569989	192	204	305	192	0	0	893
gi|556503834|ref|NC_000913.3|	551527	552594	purK	-	0.434864	0.565136	243	332	271	221	0	0	1067
gi|556503834|ref|NC_000913.3|	552591	553100	purE	-	0.408644	0.591356	95	152	149	113	0	0	509
gi|556503834|ref|NC_000913.3|	553218	553940	lpxH	-	0.454294	0.545706	173	205	189	155	0	0	722
gi|556503834|ref|NC_000913.3|	553943	554437	ppiB	-	0.520243	0.479757	112	118	119	145	0	0	494
gi|556503834|ref|NC_000913.3|	554611	555996	cysS	+	0.454874	0.545126	335	348	407	295	0	0	1385
gi|556503834|ref|NC_000913.3|	556032	556553	ybcI	-	0.468330	0.531670	165	157	120	79	0	0	521
gi|556503834|ref|NC_000913.3|	556875	557741	folD	-	0.456120	0.543880	197	242	229	198	0	0	866
gi|556503834|ref|NC_000913.3|	558212	558754	sfmA	+	0.553506	0.446494	142	125	117	158	0	0	542
gi|556503834|ref|NC_000913.3|	559697	562300	sfmD	+	0.521706	0.478294	651	578	667	707	0	0	2603
gi|556503834|ref|NC_000913.3|	562336	563319	sfmH	+	0.544252	0.455748	244	207	241	291	0	0	983
gi|556503834|ref|NC_000913.3|	563330	563845	sfmF	+	0.499029	0.500971	125	119	139	132	0	0	515
gi|556503834|ref|NC_000913.3|	564815	565978	intD	-	0.530524	0.469476	247	305	241	370	0	0	1163
gi|556503834|ref|NC_000913.3|	572466	572921	ybcN	+	0.496703	0.503297	121	118	111	105	0	0	455
gi|556503834|ref|NC_000913.3|	574737	575753	insH1	-	0.452756	0.547244	194	272	284	266	0	0	1016
gi|556503834|ref|NC_000913.3|	577613	578110	rrrD	+	0.523139	0.476861	142	110	127	118	0	0	497
gi|556503834|ref|NC_000913.3|	578107	578568	rzpD	+	0.488069	0.511931	129	115	121	96	0	0	461
gi|556503834|ref|NC_000913.3|	579184	579594	ybcV	-	0.682927	0.317073	124	61	69	156	0	0	410
gi|556503834|ref|NC_000913.3|	580834	581379	ohD	+	0.473394	0.526605	146	124	163	112	0	0	545
gi|556503834|ref|NC_000913.3|	584680	585633	ompT	-	0.565582	0.434418	238	213	201	301	0	0	953
gi|556503834|ref|NC_000913.3|	586147	586908	vY	-	0.536137	0.463863	196	163	190	212	0	0	761
gi|556503834|ref|NC_000913.3|	587091	587981	ybcH	-	0.476404	0.523596	217	230	236	207	0	0	890
gi|556503834|ref|NC_000913.3|	587982	590954	frA	-	0.449192	0.550808	616	818	819	719	0	0	2972
gi|556503834|ref|NC_000913.3|	590941	593178	frB	-	0.474743	0.525257	556	602	573	506	0	0	2237
gi|556503834|ref|NC_000913.3|	593328	594770	cusS	-	0.479196	0.520804	348	372	379	343	0	0	1442
gi|556503834|ref|NC_000913.3|	594760	595443	cusR	-	0.461201	0.538799	164	207	161	151	0	0	683
gi|556503834|ref|NC_000913.3|	595600	596973	cusC	+	0.487254	0.512746	351	336	368	318	0	0	1373
gi|556503834|ref|NC_000913.3|	597479	598702	cusB	+	0.442355	0.557645	281	329	353	260	0	0	1223
gi|556503834|ref|NC_000913.3|	598714	601857	cusA	+	0.442889	0.557111	663	761	990	729	0	0	3143
gi|556503834|ref|NC_000913.3|	601959	603335	pheP	+	0.475291	0.524709	254	322	400	400	0	0	1376
gi|556503834|ref|NC_000913.3|	603416	604663	ybdG	-	0.524459	0.475541	358	319	274	296	0	0	1247
gi|556503834|ref|NC_000913.3|	604771	605424	fsB	-	0.483920	0.516080	150	171	166	166	0	0	653
gi|556503834|ref|NC_000913.3|	606265	607383	ybdK	-	0.480322	0.519678	277	296	285	260	0	0	1118
gi|556503834|ref|NC_000913.3|	608065	609177	insL1	+	0.480216	0.519784	274	274	304	260	0	0	1112
gi|556503834|ref|NC_000913.3|	609459	610079	tD	-	0.524194	0.475806	155	151	144	170	0	0	620
gi|556503834|ref|NC_000913.3|	610254	612494	fepA	-	0.458929	0.541071	449	645	567	579	0	0	2240
gi|556503834|ref|NC_000913.3|	612737	613939	fes	+	0.450915	0.549085	277	312	348	265	0	0	1202
gi|556503834|ref|NC_000913.3|	614157	618038	tF	+	0.434424	0.565576	815	1050	1145	871	0	0	3881
gi|556503834|ref|NC_000913.3|	618254	619387	fepE	+	0.549868	0.450132	330	236	274	293	0	0	1133
gi|556503834|ref|NC_000913.3|	619384	620199	fepC	-	0.460123	0.539877	176	236	204	199	0	0	815
gi|556503834|ref|NC_000913.3|	620196	621188	fepG	-	0.417339	0.582661	256	306	272	158	0	0	992
gi|556503834|ref|NC_000913.3|	621185	622189	fepD	-	0.389442	0.610558	246	320	293	145	0	0	1004
gi|556503834|ref|NC_000913.3|	622300	623550	tS	+	0.419200	0.580800	195	310	416	329	0	0	1250
gi|556503834|ref|NC_000913.3|	623554	624510	fepB	-	0.448745	0.551255	195	260	267	234	0	0	956
gi|556503834|ref|NC_000913.3|	624885	626060	tC	+	0.434894	0.565106	244	327	337	267	0	0	1175
gi|556503834|ref|NC_000913.3|	626070	627680	tE	+	0.439130	0.560870	350	435	468	357	0	0	1610
gi|556503834|ref|NC_000913.3|	627694	628551	tB	+	0.445741	0.554259	195	218	257	187	0	0	857
gi|556503834|ref|NC_000913.3|	628551	629297	tA	+	0.419571	0.580429	155	191	242	158	0	0	746
gi|556503834|ref|NC_000913.3|	629300	629713	tH	+	0.430993	0.569007	89	101	134	89	0	0	413
gi|556503834|ref|NC_000913.3|	629894	631999	cstA	+	0.427553	0.572447	366	525	680	534	0	0	2105
gi|556503834|ref|NC_000913.3|	632389	633477	ybdH	-	0.447610	0.552390	252	311	290	235	0	0	1088
gi|556503834|ref|NC_000913.3|	633586	634746	ybdL	+	0.461207	0.538793	256	307	318	279	0	0	1160
gi|556503834|ref|NC_000913.3|	634747	635376	ybdM	-	0.532591	0.467409	145	148	146	190	0	0	629
gi|556503834|ref|NC_000913.3|	635349	636569	ybdN	-	0.523771	0.476230	304	277	304	335	0	0	1220
gi|556503834|ref|NC_000913.3|	639753	641318	ahpF	+	0.468371	0.531629	407	396	436	326	0	0	1565
gi|556503834|ref|NC_000913.3|	641439	641867	uspG	-	0.500000	0.500000	114	107	107	100	0	0	428
gi|556503834|ref|NC_000913.3|	642088	643326	ybdR	+	0.498385	0.501616	310	267	354	307	0	0	1238
gi|556503834|ref|NC_000913.3|	643557	643967	rnk	-	0.451219	0.548781	90	112	113	95	0	0	410
gi|556503834|ref|NC_000913.3|	644197	645003	rna	-	0.487593	0.512407	188	201	212	205	0	0	806
gi|556503834|ref|NC_000913.3|	645117	646580	citT	-	0.493506	0.506494	432	398	343	290	0	0	1463
gi|556503834|ref|NC_000913.3|	646631	647509	citG	-	0.452164	0.547836	199	239	242	198	0	0	878
gi|556503834|ref|NC_000913.3|	647484	648035	citX	-	0.415608	0.584392	113	147	175	116	0	0	551
gi|556503834|ref|NC_000913.3|	648039	649571	citF	-	0.436031	0.563969	336	431	433	332	0	0	1532
gi|556503834|ref|NC_000913.3|	649582	650490	citE	-	0.424009	0.575991	194	251	272	191	0	0	908
gi|556503834|ref|NC_000913.3|	650798	651856	citC	-	0.490548	0.509452	256	250	289	263	0	0	1058
gi|556503834|ref|NC_000913.3|	652235	653893	citA	+	0.498794	0.501206	401	366	465	426	0	0	1658
gi|556503834|ref|NC_000913.3|	653862	654542	citB	+	0.494118	0.505882	175	164	180	161	0	0	680
gi|556503834|ref|NC_000913.3|	654583	655968	dcuC	-	0.490253	0.509747	412	369	337	267	0	0	1385
gi|556503834|ref|NC_000913.3|	659251	660216	lipA	-	0.465285	0.534715	218	263	253	231	0	0	965
gi|556503834|ref|NC_000913.3|	661637	662278	lipB	-	0.522621	0.477379	169	162	144	166	0	0	641
gi|556503834|ref|NC_000913.3|	662752	663963	dacA	-	0.506193	0.493807	302	302	296	311	0	0	1211
gi|556503834|ref|NC_000913.3|	664102	665190	rlpA	-	0.427390	0.572610	209	296	327	256	0	0	1088
gi|556503834|ref|NC_000913.3|	665201	666313	mrdB	-	0.479317	0.520683	313	302	277	220	0	0	1112
gi|556503834|ref|NC_000913.3|	666316	668217	mrdA	-	0.474487	0.525513	434	507	492	468	0	0	1901
gi|556503834|ref|NC_000913.3|	668248	668715	rlmH	-	0.415418	0.584582	93	144	129	101	0	0	467
gi|556503834|ref|NC_000913.3|	669296	669907	cobC	-	0.487725	0.512275	151	160	153	147	0	0	611
gi|556503834|ref|NC_000913.3|	669931	670572	adD	-	0.499220	0.500780	153	152	169	167	0	0	641
gi|556503834|ref|NC_000913.3|	670574	671605	holA	-	0.476237	0.523763	251	278	262	240	0	0	1031
gi|556503834|ref|NC_000913.3|	671605	672186	lptE	-	0.476764	0.523236	133	154	150	144	0	0	581
gi|556503834|ref|NC_000913.3|	672201	674783	leuS	-	0.466305	0.533695	544	724	654	660	0	0	2582
gi|556503834|ref|NC_000913.3|	675018	675500	ybeL	+	0.473029	0.526971	131	110	144	97	0	0	482
gi|556503834|ref|NC_000913.3|	676711	677418	ybeR	+	0.541726	0.458274	174	155	169	209	0	0	707
gi|556503834|ref|NC_000913.3|	677415	678842	djlB	+	0.524877	0.475123	367	329	349	382	0	0	1427
gi|556503834|ref|NC_000913.3|	679508	680215	ybeU	+	0.523338	0.476662	181	156	181	189	0	0	707
gi|556503834|ref|NC_000913.3|	680212	681663	djlC	+	0.522398	0.477602	389	301	392	369	0	0	1451
gi|556503834|ref|NC_000913.3|	681723	683393	hscC	-	0.499401	0.500599	406	450	386	428	0	0	1670
gi|556503834|ref|NC_000913.3|	683477	684412	rihA	-	0.490909	0.509091	231	244	232	228	0	0	935
gi|556503834|ref|NC_000913.3|	684530	685255	ltL	-	0.475862	0.524138	163	207	173	182	0	0	725
gi|556503834|ref|NC_000913.3|	685255	685929	ltK	-	0.497033	0.502967	212	185	154	123	0	0	674
gi|556503834|ref|NC_000913.3|	685929	686669	ltJ	-	0.474324	0.525676	213	200	189	138	0	0	740
gi|556503834|ref|NC_000913.3|	686839	687747	ltI	-	0.512115	0.487885	195	215	228	270	0	0	908
gi|556503834|ref|NC_000913.3|	687997	689013	insH1	-	0.452756	0.547244	194	272	284	266	0	0	1016
gi|556503834|ref|NC_000913.3|	689343	690881	lnt	-	0.442783	0.557217	389	436	421	292	0	0	1538
gi|556503834|ref|NC_000913.3|	690906	691784	ybeX	-	0.484055	0.515945	200	236	217	225	0	0	878
gi|556503834|ref|NC_000913.3|	691874	692341	ybeY	-	0.481799	0.518201	102	139	103	123	0	0	467
gi|556503834|ref|NC_000913.3|	692338	693378	ybeZ	-	0.455769	0.544231	204	284	282	270	0	0	1040
gi|556503834|ref|NC_000913.3|	693531	694955	miaB	-	0.457865	0.542135	308	398	374	344	0	0	1424
gi|556503834|ref|NC_000913.3|	695101	696276	ubiF	+	0.428085	0.571915	231	287	385	272	0	0	1175
gi|556503834|ref|NC_000913.3|	697513	699177	asnB	-	0.478365	0.521635	388	452	416	408	0	0	1664
gi|556503834|ref|NC_000913.3|	699574	700326	umpH	-	0.469415	0.530585	189	208	191	164	0	0	752
gi|556503834|ref|NC_000913.3|	700374	701594	agC	-	0.469672	0.530328	278	322	325	295	0	0	1220
gi|556503834|ref|NC_000913.3|	701603	702751	agA	-	0.481707	0.518293	265	304	291	288	0	0	1148
gi|556503834|ref|NC_000913.3|	702811	703611	agB	-	0.511250	0.488750	196	192	199	213	0	0	800
gi|556503834|ref|NC_000913.3|	703944	705890	agE	+	0.452210	0.547790	398	498	568	482	0	0	1946
gi|556503834|ref|NC_000913.3|	706093	707757	lnS	+	0.474760	0.525240	414	423	451	376	0	0	1664
gi|556503834|ref|NC_000913.3|	708334	709740	chiP	+	0.487198	0.512802	359	356	365	326	0	0	1406
gi|556503834|ref|NC_000913.3|	710200	710646	fur	-	0.520179	0.479821	103	104	110	129	0	0	446
gi|556503834|ref|NC_000913.3|	710935	711465	fldA	-	0.509434	0.490566	126	135	125	144	0	0	530
gi|556503834|ref|NC_000913.3|	712038	712802	ybfF	-	0.490838	0.509162	189	198	191	186	0	0	764
gi|556503834|ref|NC_000913.3|	712987	713532	seqA	+	0.502752	0.497248	150	135	136	124	0	0	545
gi|556503834|ref|NC_000913.3|	713558	715198	pgm	+	0.446951	0.553049	385	434	473	348	0	0	1640
gi|556503834|ref|NC_000913.3|	715412	715906	ybfP	+	0.544534	0.455466	146	109	116	123	0	0	494
gi|556503834|ref|NC_000913.3|	716946	718265	potE	-	0.493556	0.506444	374	365	303	277	0	0	1319
gi|556503834|ref|NC_000913.3|	718262	720460	speF	-	0.506369	0.493631	567	556	529	546	0	0	2198
gi|556503834|ref|NC_000913.3|	721056	721733	kdpE	-	0.432792	0.567208	153	197	187	140	0	0	677
gi|556503834|ref|NC_000913.3|	721730	724414	kdpD	-	0.423994	0.576006	573	817	729	565	0	0	2684
gi|556503834|ref|NC_000913.3|	724988	727036	kdpB	-	0.437500	0.562500	464	618	534	432	0	0	2048
gi|556503834|ref|NC_000913.3|	727059	728732	kdpA	-	0.444710	0.555290	451	504	425	293	0	0	1673
gi|556503834|ref|NC_000913.3|	729583	733776	rhsC	+	0.408300	0.591700	980	1204	1277	732	0	0	4193
gi|556503834|ref|NC_000913.3|	739001	739510	ybgA	+	0.495088	0.504912	112	143	114	140	0	0	509
gi|556503834|ref|NC_000913.3|	739507	740925	phr	+	0.464739	0.535261	332	333	426	327	0	0	1418
gi|556503834|ref|NC_000913.3|	741075	742556	dtpD	-	0.475354	0.524646	415	418	359	289	0	0	1481
gi|556503834|ref|NC_000913.3|	743593	744249	ybgJ	+	0.422256	0.577744	122	157	222	155	0	0	656
